01.01.2023,Day-ahead Price,Currency,Year,Month,Day,Hour
23:00 - 00:00,94.56,EUR,2023,10,24,24
00:00 - 01:00,91,EUR,2023,10,25,1
01:00 - 02:00,91.68,EUR,2023,10,25,2
02:00 - 03:00,96.35,EUR,2023,10,25,3
03:00 - 04:00,100.01,EUR,2023,10,25,4
04:00 - 05:00,118.96,EUR,2023,10,25,5
05:00 - 06:00,142.74,EUR,2023,10,25,6
06:00 - 07:00,150.5,EUR,2023,10,25,7
07:00 - 08:00,140.52,EUR,2023,10,25,8
08:00 - 09:00,129.57,EUR,2023,10,25,9
09:00 - 10:00,124.61,EUR,2023,10,25,10
10:00 - 11:00,117.39,EUR,2023,10,25,11
11:00 - 12:00,115.7,EUR,2023,10,25,12
12:00 - 13:00,124.47,EUR,2023,10,25,13
13:00 - 14:00,130.98,EUR,2023,10,25,14
14:00 - 15:00,144.35,EUR,2023,10,25,15
15:00 - 16:00,152.71,EUR,2023,10,25,16
16:00 - 17:00,153.73,EUR,2023,10,25,17
17:00 - 18:00,157.9,EUR,2023,10,25,18
18:00 - 19:00,137.18,EUR,2023,10,25,19
19:00 - 20:00,123.66,EUR,2023,10,25,20
20:00 - 21:00,120.06,EUR,2023,10,25,21
21:00 - 22:00,112.8,EUR,2023,10,25,22
22:00 - 23:00,104.4,EUR,2023,10,25,23
23:00 - 00:00,106,EUR,2023,10,25,24
00:00 - 01:00,109,EUR,2023,10,26,1
01:00 - 02:00,99.96,EUR,2023,10,26,2
02:00 - 03:00,100,EUR,2023,10,26,3
03:00 - 04:00,100,EUR,2023,10,26,4
04:00 - 05:00,117.32,EUR,2023,10,26,5
05:00 - 06:00,133.79,EUR,2023,10,26,6
06:00 - 07:00,144.05,EUR,2023,10,26,7
07:00 - 08:00,149,EUR,2023,10,26,8
08:00 - 09:00,146.37,EUR,2023,10,26,9
09:00 - 10:00,140,EUR,2023,10,26,10
10:00 - 11:00,131.11,EUR,2023,10,26,11
11:00 - 12:00,120.09,EUR,2023,10,26,12
12:00 - 13:00,119.6,EUR,2023,10,26,13
13:00 - 14:00,118.21,EUR,2023,10,26,14
14:00 - 15:00,126,EUR,2023,10,26,15
15:00 - 16:00,137.98,EUR,2023,10,26,16
16:00 - 17:00,151.05,EUR,2023,10,26,17
17:00 - 18:00,151.08,EUR,2023,10,26,18
18:00 - 19:00,130.85,EUR,2023,10,26,19
19:00 - 20:00,119.07,EUR,2023,10,26,20
20:00 - 21:00,117.06,EUR,2023,10,26,21
21:00 - 22:00,104.85,EUR,2023,10,26,22
22:00 - 23:00,104.56,EUR,2023,10,26,23
23:00 - 00:00,97.61,EUR,2023,10,26,24
00:00 - 01:00,97.26,EUR,2023,10,27,1
01:00 - 02:00,98.9,EUR,2023,10,27,2
02:00 - 03:00,105.92,EUR,2023,10,27,3
03:00 - 04:00,108.84,EUR,2023,10,27,4
04:00 - 05:00,122.4,EUR,2023,10,27,5
05:00 - 06:00,139.4,EUR,2023,10,27,6
06:00 - 07:00,154.55,EUR,2023,10,27,7
07:00 - 08:00,152.7,EUR,2023,10,27,8
08:00 - 09:00,147.77,EUR,2023,10,27,9
09:00 - 10:00,142.53,EUR,2023,10,27,10
10:00 - 11:00,125.79,EUR,2023,10,27,11
11:00 - 12:00,112.19,EUR,2023,10,27,12
12:00 - 13:00,105.98,EUR,2023,10,27,13
13:00 - 14:00,102.79,EUR,2023,10,27,14
14:00 - 15:00,113.16,EUR,2023,10,27,15
15:00 - 16:00,125.88,EUR,2023,10,27,16
16:00 - 17:00,139.9,EUR,2023,10,27,17
17:00 - 18:00,140.6,EUR,2023,10,27,18
18:00 - 19:00,121.05,EUR,2023,10,27,19
19:00 - 20:00,100.13,EUR,2023,10,27,20
20:00 - 21:00,96.87,EUR,2023,10,27,21
21:00 - 22:00,93.7,EUR,2023,10,27,22
22:00 - 23:00,84.6,EUR,2023,10,27,23
23:00 - 00:00,68.61,EUR,2023,10,27,24
00:00 - 01:00,64.59,EUR,2023,10,28,1
01:00 - 02:00,55,EUR,2023,10,28,2
02:00 - 03:00,56.85,EUR,2023,10,28,3
03:00 - 04:00,60.26,EUR,2023,10,28,4
04:00 - 05:00,64.82,EUR,2023,10,28,5
05:00 - 06:00,74,EUR,2023,10,28,6
06:00 - 07:00,89.35,EUR,2023,10,28,7
07:00 - 08:00,89.74,EUR,2023,10,28,8
08:00 - 09:00,87.01,EUR,2023,10,28,9
09:00 - 10:00,69.54,EUR,2023,10,28,10
10:00 - 11:00,57.37,EUR,2023,10,28,11
11:00 - 12:00,52.56,EUR,2023,10,28,12
12:00 - 13:00,51.22,EUR,2023,10,28,13
13:00 - 14:00,72.93,EUR,2023,10,28,14
14:00 - 15:00,87.66,EUR,2023,10,28,15
15:00 - 16:00,115.2,EUR,2023,10,28,16
16:00 - 17:00,132,EUR,2023,10,28,17
17:00 - 18:00,105.76,EUR,2023,10,28,18
18:00 - 19:00,79.86,EUR,2023,10,28,19
19:00 - 20:00,50.84,EUR,2023,10,28,20
20:00 - 21:00,37.83,EUR,2023,10,28,21
21:00 - 22:00,17.62,EUR,2023,10,28,22
22:00 - 23:00,5.34,EUR,2023,10,28,23
23:00 - 00:00,-2.76,EUR,2023,10,28,24
00:00 - 01:00,-1.93,EUR,2023,10,29,1
01:00 - 02:00,-1.59,EUR,2023,10,29,2
02:00 - 03:00,-1.54,EUR,2023,10,29,3
03:00 - 04:00,-1.67,EUR,2023,10,29,4
04:00 - 05:00,-1.84,EUR,2023,10,29,5
05:00 - 06:00,-1,EUR,2023,10,29,6
06:00 - 07:00,-1.05,EUR,2023,10,29,7
07:00 - 08:00,-0.82,EUR,2023,10,29,8
08:00 - 09:00,-0.81,EUR,2023,10,29,9
09:00 - 10:00,-0.8,EUR,2023,10,29,10
10:00 - 11:00,-0.58,EUR,2023,10,29,11
11:00 - 12:00,0,EUR,2023,10,29,12
12:00 - 13:00,0,EUR,2023,10,29,13
13:00 - 14:00,9.59,EUR,2023,10,29,14
14:00 - 15:00,34.82,EUR,2023,10,29,15
15:00 - 16:00,84.89,EUR,2023,10,29,16
16:00 - 17:00,109.89,EUR,2023,10,29,17
17:00 - 18:00,102.7,EUR,2023,10,29,18
18:00 - 19:00,75,EUR,2023,10,29,19
19:00 - 20:00,62.41,EUR,2023,10,29,20
20:00 - 21:00,54.27,EUR,2023,10,29,21
21:00 - 22:00,52,EUR,2023,10,29,22
22:00 - 23:00,38.47,EUR,2023,10,29,23
23:00 - 00:00,8,EUR,2023,10,29,24
00:00 - 01:00,8.13,EUR,2023,10,30,1
01:00 - 02:00,8.36,EUR,2023,10,30,2
02:00 - 03:00,10.02,EUR,2023,10,30,3
03:00 - 04:00,13.9,EUR,2023,10,30,4
04:00 - 05:00,23.27,EUR,2023,10,30,5
05:00 - 06:00,79.2,EUR,2023,10,30,6
06:00 - 07:00,105.91,EUR,2023,10,30,7
07:00 - 08:00,111,EUR,2023,10,30,8
08:00 - 09:00,103,EUR,2023,10,30,9
09:00 - 10:00,90,EUR,2023,10,30,10
10:00 - 11:00,96.17,EUR,2023,10,30,11
11:00 - 12:00,102.54,EUR,2023,10,30,12
12:00 - 13:00,114.62,EUR,2023,10,30,13
13:00 - 14:00,123.98,EUR,2023,10,30,14
14:00 - 15:00,139.45,EUR,2023,10,30,15
15:00 - 16:00,145.4,EUR,2023,10,30,16
16:00 - 17:00,165.84,EUR,2023,10,30,17
17:00 - 18:00,171,EUR,2023,10,30,18
18:00 - 19:00,151.13,EUR,2023,10,30,19
19:00 - 20:00,129.03,EUR,2023,10,30,20
20:00 - 21:00,114.88,EUR,2023,10,30,21
21:00 - 22:00,128,EUR,2023,10,30,22
22:00 - 23:00,114.26,EUR,2023,10,30,23
23:00 - 00:00,86.05,EUR,2023,10,30,24
00:00 - 01:00,79.2,EUR,2023,10,31,1
01:00 - 02:00,71.96,EUR,2023,10,31,2
02:00 - 03:00,64.8,EUR,2023,10,31,3
03:00 - 04:00,76,EUR,2023,10,31,4
04:00 - 05:00,92.26,EUR,2023,10,31,5
05:00 - 06:00,107.14,EUR,2023,10,31,6
06:00 - 07:00,130.1,EUR,2023,10,31,7
07:00 - 08:00,171.8,EUR,2023,10,31,8
08:00 - 09:00,156.14,EUR,2023,10,31,9
09:00 - 10:00,129.35,EUR,2023,10,31,10
10:00 - 11:00,111.6,EUR,2023,10,31,11
11:00 - 12:00,106,EUR,2023,10,31,12
12:00 - 13:00,113.65,EUR,2023,10,31,13
13:00 - 14:00,120.66,EUR,2023,10,31,14
14:00 - 15:00,122.4,EUR,2023,10,31,15
15:00 - 16:00,135.11,EUR,2023,10,31,16
16:00 - 17:00,161.81,EUR,2023,10,31,17
17:00 - 18:00,172.04,EUR,2023,10,31,18
18:00 - 19:00,152.92,EUR,2023,10,31,19
19:00 - 20:00,125.88,EUR,2023,10,31,20
20:00 - 21:00,115.92,EUR,2023,10,31,21
21:00 - 22:00,122.2,EUR,2023,10,31,22
22:00 - 23:00,106.5,EUR,2023,10,31,23
23:00 - 00:00,65.45,EUR,2023,10,31,24
00:00 - 01:00,67.31,EUR,2023,11,1,1
01:00 - 02:00,58.84,EUR,2023,11,1,2
02:00 - 03:00,48.7,EUR,2023,11,1,3
03:00 - 04:00,46.65,EUR,2023,11,1,4
04:00 - 05:00,54.67,EUR,2023,11,1,5
05:00 - 06:00,67.35,EUR,2023,11,1,6
06:00 - 07:00,78.65,EUR,2023,11,1,7
07:00 - 08:00,80.22,EUR,2023,11,1,8
08:00 - 09:00,69.23,EUR,2023,11,1,9
09:00 - 10:00,55.64,EUR,2023,11,1,10
10:00 - 11:00,49.16,EUR,2023,11,1,11
11:00 - 12:00,47.64,EUR,2023,11,1,12
12:00 - 13:00,55,EUR,2023,11,1,13
13:00 - 14:00,53.33,EUR,2023,11,1,14
14:00 - 15:00,63.51,EUR,2023,11,1,15
15:00 - 16:00,69.85,EUR,2023,11,1,16
16:00 - 17:00,87.71,EUR,2023,11,1,17
17:00 - 18:00,79.94,EUR,2023,11,1,18
18:00 - 19:00,74.97,EUR,2023,11,1,19
19:00 - 20:00,61.18,EUR,2023,11,1,20
20:00 - 21:00,39.83,EUR,2023,11,1,21
21:00 - 22:00,48.4,EUR,2023,11,1,22
22:00 - 23:00,28.2,EUR,2023,11,1,23
23:00 - 00:00,19.72,EUR,2023,11,1,24
00:00 - 01:00,11.44,EUR,2023,11,2,1
01:00 - 02:00,9.14,EUR,2023,11,2,2
02:00 - 03:00,6.67,EUR,2023,11,2,3
03:00 - 04:00,7,EUR,2023,11,2,4
04:00 - 05:00,7.86,EUR,2023,11,2,5
05:00 - 06:00,38.8,EUR,2023,11,2,6
06:00 - 07:00,74.79,EUR,2023,11,2,7
07:00 - 08:00,102.32,EUR,2023,11,2,8
08:00 - 09:00,77.39,EUR,2023,11,2,9
09:00 - 10:00,60.9,EUR,2023,11,2,10
10:00 - 11:00,63.2,EUR,2023,11,2,11
11:00 - 12:00,63.7,EUR,2023,11,2,12
12:00 - 13:00,64.3,EUR,2023,11,2,13
13:00 - 14:00,85.95,EUR,2023,11,2,14
14:00 - 15:00,124,EUR,2023,11,2,15
15:00 - 16:00,129.89,EUR,2023,11,2,16
16:00 - 17:00,141.39,EUR,2023,11,2,17
17:00 - 18:00,144,EUR,2023,11,2,18
18:00 - 19:00,99.89,EUR,2023,11,2,19
19:00 - 20:00,87.83,EUR,2023,11,2,20
20:00 - 21:00,75.99,EUR,2023,11,2,21
21:00 - 22:00,72.27,EUR,2023,11,2,22
22:00 - 23:00,57.04,EUR,2023,11,2,23
23:00 - 00:00,15.17,EUR,2023,11,2,24
00:00 - 01:00,11.47,EUR,2023,11,3,1
01:00 - 02:00,10,EUR,2023,11,3,2
02:00 - 03:00,5.73,EUR,2023,11,3,3
03:00 - 04:00,9.73,EUR,2023,11,3,4
04:00 - 05:00,23.6,EUR,2023,11,3,5
05:00 - 06:00,61.64,EUR,2023,11,3,6
06:00 - 07:00,90.28,EUR,2023,11,3,7
07:00 - 08:00,95.05,EUR,2023,11,3,8
08:00 - 09:00,89.59,EUR,2023,11,3,9
09:00 - 10:00,82.9,EUR,2023,11,3,10
10:00 - 11:00,74.7,EUR,2023,11,3,11
11:00 - 12:00,61.81,EUR,2023,11,3,12
12:00 - 13:00,60.85,EUR,2023,11,3,13
13:00 - 14:00,64.89,EUR,2023,11,3,14
14:00 - 15:00,69.89,EUR,2023,11,3,15
15:00 - 16:00,82.7,EUR,2023,11,3,16
16:00 - 17:00,110.1,EUR,2023,11,3,17
17:00 - 18:00,107.8,EUR,2023,11,3,18
18:00 - 19:00,91.5,EUR,2023,11,3,19
19:00 - 20:00,70.5,EUR,2023,11,3,20
20:00 - 21:00,54.89,EUR,2023,11,3,21
21:00 - 22:00,45.53,EUR,2023,11,3,22
22:00 - 23:00,30,EUR,2023,11,3,23
23:00 - 00:00,45.72,EUR,2023,11,3,24
00:00 - 01:00,32.06,EUR,2023,11,4,1
01:00 - 02:00,30,EUR,2023,11,4,2
02:00 - 03:00,22.01,EUR,2023,11,4,3
03:00 - 04:00,19.19,EUR,2023,11,4,4
04:00 - 05:00,15.4,EUR,2023,11,4,5
05:00 - 06:00,16.13,EUR,2023,11,4,6
06:00 - 07:00,25.08,EUR,2023,11,4,7
07:00 - 08:00,25.85,EUR,2023,11,4,8
08:00 - 09:00,20,EUR,2023,11,4,9
09:00 - 10:00,13.95,EUR,2023,11,4,10
10:00 - 11:00,15.2,EUR,2023,11,4,11
11:00 - 12:00,20,EUR,2023,11,4,12
12:00 - 13:00,21.14,EUR,2023,11,4,13
13:00 - 14:00,30.79,EUR,2023,11,4,14
14:00 - 15:00,42.69,EUR,2023,11,4,15
15:00 - 16:00,40,EUR,2023,11,4,16
16:00 - 17:00,59,EUR,2023,11,4,17
17:00 - 18:00,57.81,EUR,2023,11,4,18
18:00 - 19:00,53.3,EUR,2023,11,4,19
19:00 - 20:00,50,EUR,2023,11,4,20
20:00 - 21:00,34.09,EUR,2023,11,4,21
21:00 - 22:00,11.73,EUR,2023,11,4,22
22:00 - 23:00,7.05,EUR,2023,11,4,23
23:00 - 00:00,8.71,EUR,2023,11,4,24
00:00 - 01:00,6.59,EUR,2023,11,5,1
01:00 - 02:00,5.18,EUR,2023,11,5,2
02:00 - 03:00,2.98,EUR,2023,11,5,3
03:00 - 04:00,4.24,EUR,2023,11,5,4
04:00 - 05:00,7.99,EUR,2023,11,5,5
05:00 - 06:00,16.49,EUR,2023,11,5,6
06:00 - 07:00,55.1,EUR,2023,11,5,7
07:00 - 08:00,60,EUR,2023,11,5,8
08:00 - 09:00,51.47,EUR,2023,11,5,9
09:00 - 10:00,42.83,EUR,2023,11,5,10
10:00 - 11:00,43.45,EUR,2023,11,5,11
11:00 - 12:00,39.88,EUR,2023,11,5,12
12:00 - 13:00,26.39,EUR,2023,11,5,13
13:00 - 14:00,33.37,EUR,2023,11,5,14
14:00 - 15:00,51.29,EUR,2023,11,5,15
15:00 - 16:00,63.09,EUR,2023,11,5,16
16:00 - 17:00,74.91,EUR,2023,11,5,17
17:00 - 18:00,72.71,EUR,2023,11,5,18
18:00 - 19:00,59.21,EUR,2023,11,5,19
19:00 - 20:00,50.1,EUR,2023,11,5,20
20:00 - 21:00,51.55,EUR,2023,11,5,21
21:00 - 22:00,50.1,EUR,2023,11,5,22
22:00 - 23:00,45.89,EUR,2023,11,5,23
23:00 - 00:00,47.24,EUR,2023,11,5,24
00:00 - 01:00,31.89,EUR,2023,11,6,1
01:00 - 02:00,16.75,EUR,2023,11,6,2
02:00 - 03:00,6.78,EUR,2023,11,6,3
03:00 - 04:00,4.3,EUR,2023,11,6,4
04:00 - 05:00,16.93,EUR,2023,11,6,5
05:00 - 06:00,72.75,EUR,2023,11,6,6
06:00 - 07:00,96.21,EUR,2023,11,6,7
07:00 - 08:00,104.47,EUR,2023,11,6,8
08:00 - 09:00,86,EUR,2023,11,6,9
09:00 - 10:00,63.99,EUR,2023,11,6,10
10:00 - 11:00,60.15,EUR,2023,11,6,11
11:00 - 12:00,58.05,EUR,2023,11,6,12
12:00 - 13:00,66.98,EUR,2023,11,6,13
13:00 - 14:00,80.34,EUR,2023,11,6,14
14:00 - 15:00,100,EUR,2023,11,6,15
15:00 - 16:00,112.46,EUR,2023,11,6,16
16:00 - 17:00,138,EUR,2023,11,6,17
17:00 - 18:00,151.19,EUR,2023,11,6,18
18:00 - 19:00,139.77,EUR,2023,11,6,19
19:00 - 20:00,111.49,EUR,2023,11,6,20
20:00 - 21:00,105.92,EUR,2023,11,6,21
21:00 - 22:00,99.27,EUR,2023,11,6,22
22:00 - 23:00,92,EUR,2023,11,6,23
23:00 - 00:00,92.07,EUR,2023,11,6,24
00:00 - 01:00,76.38,EUR,2023,11,7,1
01:00 - 02:00,71.18,EUR,2023,11,7,2
02:00 - 03:00,68.01,EUR,2023,11,7,3
03:00 - 04:00,70.25,EUR,2023,11,7,4
04:00 - 05:00,83.41,EUR,2023,11,7,5
05:00 - 06:00,101.49,EUR,2023,11,7,6
06:00 - 07:00,132.93,EUR,2023,11,7,7
07:00 - 08:00,136.45,EUR,2023,11,7,8
08:00 - 09:00,127,EUR,2023,11,7,9
09:00 - 10:00,99.55,EUR,2023,11,7,10
10:00 - 11:00,89.03,EUR,2023,11,7,11
11:00 - 12:00,86.21,EUR,2023,11,7,12
12:00 - 13:00,88.79,EUR,2023,11,7,13
13:00 - 14:00,97.9,EUR,2023,11,7,14
14:00 - 15:00,108.4,EUR,2023,11,7,15
15:00 - 16:00,113.24,EUR,2023,11,7,16
16:00 - 17:00,137.18,EUR,2023,11,7,17
17:00 - 18:00,149.7,EUR,2023,11,7,18
18:00 - 19:00,132.8,EUR,2023,11,7,19
19:00 - 20:00,105.1,EUR,2023,11,7,20
20:00 - 21:00,92.98,EUR,2023,11,7,21
21:00 - 22:00,99.59,EUR,2023,11,7,22
22:00 - 23:00,98.46,EUR,2023,11,7,23
23:00 - 00:00,94,EUR,2023,11,7,24
00:00 - 01:00,86.56,EUR,2023,11,8,1
01:00 - 02:00,70.95,EUR,2023,11,8,2
02:00 - 03:00,64.47,EUR,2023,11,8,3
03:00 - 04:00,66.76,EUR,2023,11,8,4
04:00 - 05:00,75.01,EUR,2023,11,8,5
05:00 - 06:00,84.61,EUR,2023,11,8,6
06:00 - 07:00,107.68,EUR,2023,11,8,7
07:00 - 08:00,111.47,EUR,2023,11,8,8
08:00 - 09:00,93.73,EUR,2023,11,8,9
09:00 - 10:00,85.1,EUR,2023,11,8,10
10:00 - 11:00,78.85,EUR,2023,11,8,11
11:00 - 12:00,76,EUR,2023,11,8,12
12:00 - 13:00,76.28,EUR,2023,11,8,13
13:00 - 14:00,83.23,EUR,2023,11,8,14
14:00 - 15:00,104.7,EUR,2023,11,8,15
15:00 - 16:00,113.54,EUR,2023,11,8,16
16:00 - 17:00,119.14,EUR,2023,11,8,17
17:00 - 18:00,127.14,EUR,2023,11,8,18
18:00 - 19:00,121,EUR,2023,11,8,19
19:00 - 20:00,109.9,EUR,2023,11,8,20
20:00 - 21:00,107,EUR,2023,11,8,21
21:00 - 22:00,104,EUR,2023,11,8,22
22:00 - 23:00,101.65,EUR,2023,11,8,23
23:00 - 00:00,89.2,EUR,2023,11,8,24
00:00 - 01:00,99.03,EUR,2023,11,9,1
01:00 - 02:00,93.01,EUR,2023,11,9,2
02:00 - 03:00,90,EUR,2023,11,9,3
03:00 - 04:00,91.19,EUR,2023,11,9,4
04:00 - 05:00,88.3,EUR,2023,11,9,5
05:00 - 06:00,109.61,EUR,2023,11,9,6
06:00 - 07:00,120.06,EUR,2023,11,9,7
07:00 - 08:00,139.97,EUR,2023,11,9,8
08:00 - 09:00,130,EUR,2023,11,9,9
09:00 - 10:00,100.08,EUR,2023,11,9,10
10:00 - 11:00,95,EUR,2023,11,9,11
11:00 - 12:00,90.16,EUR,2023,11,9,12
12:00 - 13:00,92.32,EUR,2023,11,9,13
13:00 - 14:00,100.61,EUR,2023,11,9,14
14:00 - 15:00,116.18,EUR,2023,11,9,15
15:00 - 16:00,120.25,EUR,2023,11,9,16
16:00 - 17:00,131.88,EUR,2023,11,9,17
17:00 - 18:00,128.6,EUR,2023,11,9,18
18:00 - 19:00,112.14,EUR,2023,11,9,19
19:00 - 20:00,100,EUR,2023,11,9,20
20:00 - 21:00,88,EUR,2023,11,9,21
21:00 - 22:00,84.04,EUR,2023,11,9,22
22:00 - 23:00,74.36,EUR,2023,11,9,23
23:00 - 00:00,64.08,EUR,2023,11,9,24
00:00 - 01:00,59.73,EUR,2023,11,10,1
01:00 - 02:00,53.74,EUR,2023,11,10,2
02:00 - 03:00,48.36,EUR,2023,11,10,3
03:00 - 04:00,50,EUR,2023,11,10,4
04:00 - 05:00,66.98,EUR,2023,11,10,5
05:00 - 06:00,84.25,EUR,2023,11,10,6
06:00 - 07:00,106.73,EUR,2023,11,10,7
07:00 - 08:00,113,EUR,2023,11,10,8
08:00 - 09:00,116.37,EUR,2023,11,10,9
09:00 - 10:00,105.8,EUR,2023,11,10,10
10:00 - 11:00,98,EUR,2023,11,10,11
11:00 - 12:00,91.8,EUR,2023,11,10,12
12:00 - 13:00,100,EUR,2023,11,10,13
13:00 - 14:00,96.24,EUR,2023,11,10,14
14:00 - 15:00,110.67,EUR,2023,11,10,15
15:00 - 16:00,121.07,EUR,2023,11,10,16
16:00 - 17:00,135.15,EUR,2023,11,10,17
17:00 - 18:00,135.1,EUR,2023,11,10,18
18:00 - 19:00,123.58,EUR,2023,11,10,19
19:00 - 20:00,112.93,EUR,2023,11,10,20
20:00 - 21:00,105.1,EUR,2023,11,10,21
21:00 - 22:00,103.97,EUR,2023,11,10,22
22:00 - 23:00,93.2,EUR,2023,11,10,23
23:00 - 00:00,87.3,EUR,2023,11,10,24
00:00 - 01:00,85.89,EUR,2023,11,11,1
01:00 - 02:00,85.88,EUR,2023,11,11,2
02:00 - 03:00,83.21,EUR,2023,11,11,3
03:00 - 04:00,82.71,EUR,2023,11,11,4
04:00 - 05:00,85.44,EUR,2023,11,11,5
05:00 - 06:00,86.3,EUR,2023,11,11,6
06:00 - 07:00,88,EUR,2023,11,11,7
07:00 - 08:00,92,EUR,2023,11,11,8
08:00 - 09:00,94.89,EUR,2023,11,11,9
09:00 - 10:00,91.28,EUR,2023,11,11,10
10:00 - 11:00,90.22,EUR,2023,11,11,11
11:00 - 12:00,87.94,EUR,2023,11,11,12
12:00 - 13:00,87.8,EUR,2023,11,11,13
13:00 - 14:00,91.5,EUR,2023,11,11,14
14:00 - 15:00,102.87,EUR,2023,11,11,15
15:00 - 16:00,115.74,EUR,2023,11,11,16
16:00 - 17:00,127.98,EUR,2023,11,11,17
17:00 - 18:00,135.76,EUR,2023,11,11,18
18:00 - 19:00,124.47,EUR,2023,11,11,19
19:00 - 20:00,113.51,EUR,2023,11,11,20
20:00 - 21:00,102.58,EUR,2023,11,11,21
21:00 - 22:00,92.38,EUR,2023,11,11,22
22:00 - 23:00,87.41,EUR,2023,11,11,23
23:00 - 00:00,89.58,EUR,2023,11,11,24
00:00 - 01:00,85.36,EUR,2023,11,12,1
01:00 - 02:00,85.37,EUR,2023,11,12,2
02:00 - 03:00,84.4,EUR,2023,11,12,3
03:00 - 04:00,86.76,EUR,2023,11,12,4
04:00 - 05:00,88.32,EUR,2023,11,12,5
05:00 - 06:00,87.25,EUR,2023,11,12,6
06:00 - 07:00,87.28,EUR,2023,11,12,7
07:00 - 08:00,88.04,EUR,2023,11,12,8
08:00 - 09:00,89.75,EUR,2023,11,12,9
09:00 - 10:00,88.66,EUR,2023,11,12,10
10:00 - 11:00,86.62,EUR,2023,11,12,11
11:00 - 12:00,88.09,EUR,2023,11,12,12
12:00 - 13:00,90,EUR,2023,11,12,13
13:00 - 14:00,94.97,EUR,2023,11,12,14
14:00 - 15:00,110.38,EUR,2023,11,12,15
15:00 - 16:00,122.51,EUR,2023,11,12,16
16:00 - 17:00,141.96,EUR,2023,11,12,17
17:00 - 18:00,130.49,EUR,2023,11,12,18
18:00 - 19:00,126,EUR,2023,11,12,19
19:00 - 20:00,116.8,EUR,2023,11,12,20
20:00 - 21:00,107.33,EUR,2023,11,12,21
21:00 - 22:00,100.14,EUR,2023,11,12,22
22:00 - 23:00,88.02,EUR,2023,11,12,23
23:00 - 00:00,91.26,EUR,2023,11,12,24
00:00 - 01:00,86.82,EUR,2023,11,13,1
01:00 - 02:00,87,EUR,2023,11,13,2
02:00 - 03:00,87.25,EUR,2023,11,13,3
03:00 - 04:00,85.28,EUR,2023,11,13,4
04:00 - 05:00,88.56,EUR,2023,11,13,5
05:00 - 06:00,112.2,EUR,2023,11,13,6
06:00 - 07:00,134.21,EUR,2023,11,13,7
07:00 - 08:00,145,EUR,2023,11,13,8
08:00 - 09:00,125.9,EUR,2023,11,13,9
09:00 - 10:00,118.86,EUR,2023,11,13,10
10:00 - 11:00,116.67,EUR,2023,11,13,11
11:00 - 12:00,108.5,EUR,2023,11,13,12
12:00 - 13:00,101.61,EUR,2023,11,13,13
13:00 - 14:00,88.25,EUR,2023,11,13,14
14:00 - 15:00,80.13,EUR,2023,11,13,15
15:00 - 16:00,78.67,EUR,2023,11,13,16
16:00 - 17:00,91.33,EUR,2023,11,13,17
17:00 - 18:00,96,EUR,2023,11,13,18
18:00 - 19:00,87.6,EUR,2023,11,13,19
19:00 - 20:00,76.8,EUR,2023,11,13,20
20:00 - 21:00,61.99,EUR,2023,11,13,21
21:00 - 22:00,61.48,EUR,2023,11,13,22
22:00 - 23:00,30.01,EUR,2023,11,13,23
23:00 - 00:00,10.6,EUR,2023,11,13,24
00:00 - 01:00,1.48,EUR,2023,11,14,1
01:00 - 02:00,0.29,EUR,2023,11,14,2
02:00 - 03:00,0.08,EUR,2023,11,14,3
03:00 - 04:00,0.32,EUR,2023,11,14,4
04:00 - 05:00,1.82,EUR,2023,11,14,5
05:00 - 06:00,47.63,EUR,2023,11,14,6
06:00 - 07:00,80.03,EUR,2023,11,14,7
07:00 - 08:00,96.31,EUR,2023,11,14,8
08:00 - 09:00,86.46,EUR,2023,11,14,9
09:00 - 10:00,74.8,EUR,2023,11,14,10
10:00 - 11:00,72.82,EUR,2023,11,14,11
11:00 - 12:00,75.08,EUR,2023,11,14,12
12:00 - 13:00,75.22,EUR,2023,11,14,13
13:00 - 14:00,86.38,EUR,2023,11,14,14
14:00 - 15:00,100.6,EUR,2023,11,14,15
15:00 - 16:00,98.91,EUR,2023,11,14,16
16:00 - 17:00,132.8,EUR,2023,11,14,17
17:00 - 18:00,126.03,EUR,2023,11,14,18
18:00 - 19:00,116.97,EUR,2023,11,14,19
19:00 - 20:00,100.45,EUR,2023,11,14,20
20:00 - 21:00,93.4,EUR,2023,11,14,21
21:00 - 22:00,96.16,EUR,2023,11,14,22
22:00 - 23:00,85.5,EUR,2023,11,14,23
23:00 - 00:00,81.1,EUR,2023,11,14,24
00:00 - 01:00,76.42,EUR,2023,11,15,1
01:00 - 02:00,72.9,EUR,2023,11,15,2
02:00 - 03:00,70.69,EUR,2023,11,15,3
03:00 - 04:00,74.45,EUR,2023,11,15,4
04:00 - 05:00,81.99,EUR,2023,11,15,5
05:00 - 06:00,101.27,EUR,2023,11,15,6
06:00 - 07:00,121.36,EUR,2023,11,15,7
07:00 - 08:00,126.23,EUR,2023,11,15,8
08:00 - 09:00,117.48,EUR,2023,11,15,9
09:00 - 10:00,108.46,EUR,2023,11,15,10
10:00 - 11:00,96.82,EUR,2023,11,15,11
11:00 - 12:00,90.94,EUR,2023,11,15,12
12:00 - 13:00,92.46,EUR,2023,11,15,13
13:00 - 14:00,94.55,EUR,2023,11,15,14
14:00 - 15:00,113.76,EUR,2023,11,15,15
15:00 - 16:00,119.21,EUR,2023,11,15,16
